1.0303000000e+04,1.8275406100e+06,5.7350140000e+03,4.1955000000e+01,1.6978000000e+01,-7.0683181000e+01,-3.3354879000e+01
1.0305000000e+04,3.8240130350e+06,1.0169211000e+04,8.7787000000e+01,3.5526000000e+01,-7.0657239000e+01,-3.3367223000e+01
1.0308000000e+04,5.1494006000e+05,3.2765010000e+03,1.1821000000e+01,4.7840000000e+00,-7.0639203000e+01,-3.3369947000e+01
1.0309000000e+04,1.1717689250e+06,6.5578000000e+03,2.6900000000e+01,1.0886000000e+01,-7.0623251000e+01,-3.3374751000e+01
1.0310000000e+04,7.8721762900e+05,3.5965810000e+03,1.8072000000e+01,7.3140000000e+00,-7.0641668000e+01,-3.3377507000e+01
1.0311000000e+04,3.3851499700e+05,2.5801490000e+03,7.7710000000e+00,3.1450000000e+00,-7.0632183000e+01,-3.3376573000e+01
1.0314000000e+04,3.0335071120e+06,7.3321580000e+03,6.9640000000e+01,2.8182000000e+01,-7.0612430000e+01,-3.3391895000e+01
1.0401000000e+04,8.1031270200e+05,4.2110500000e+03,1.8602000000e+01,7.5280000000e+00,-7.0650557000e+01,-3.3381617000e+01
1.0402000000e+04,6.5959708200e+05,3.3029050000e+03,1.5142000000e+01,6.1280000000e+00,-7.0644813000e+01,-3.3385776000e+01
1.0404000000e+04,1.0086103560e+06,4.0684550000e+03,2.3155000000e+01,9.3700000000e+00,-7.0649275000e+01,-3.3390832000e+01
1.0407000000e+04,1.7637910900e+06,5.5799670000e+03,4.0491000000e+01,1.6386000000e+01,-7.0619203000e+01,-3.3402707000e+01
1.0409000000e+04,7.0623919600e+05,4.1760150000e+03,1.6213000000e+01,6.5610000000e+00,-7.0647711000e+01,-3.3399644000e+01
1.0412000000e+04,5.4119662800e+05,3.5611720000e+03,1.2424000000e+01,5.0280000000e+00,-7.0649883000e+01,-3.3404852000e+01
1.0414000000e+04,1.2299227330e+06,6.2760980000e+03,2.8235000000e+01,1.1426000000e+01,-7.0636929000e+01,-3.3412707000e+01
1.0416000000e+04,2.0594871300e+05,1.9025490000e+03,4.7280000000e+00,1.9130000000e+00,-7.0639607000e+01,-3.3411522000e+01
1.0419000000e+04,7.6737334100e+05,3.5225240000e+03,1.7616000000e+01,7.1290000000e+00,-7.0632800000e+01,-3.3415423000e+01
1.0423000000e+04,3.9861682600e+05,2.7463810000e+03,9.1510000000e+00,3.7030000000e+00,-7.0643245000e+01,-3.3429077000e+01
1.0424000000e+04,3.4083209400e+05,2.2954970000e+03,7.8240000000e+00,3.1660000000e+00,-7.0638273000e+01,-3.3431180000e+01
1.0501000000e+04,4.9505165920e+06,1.0664040000e+04,1.1364800000e+02,4.5992000000e+01,-7.0771056000e+01,-3.3386157000e+01
1.0502000000e+04,2.0384038290e+06,6.3148440000e+03,4.6795000000e+01,1.8937000000e+01,-7.0734484000e+01,-3.3405476000e+01
1.0503000000e+04,7.7409814600e+05,3.7768850000e+03,1.7771000000e+01,7.1920000000e+00,-7.0728150000e+01,-3.3397109000e+01
1.0509000000e+04,8.9160273000e+05,4.2750830000e+03,2.0468000000e+01,8.2830000000e+00,-7.0703762000e+01,-3.3403978000e+01
1.0513000000e+04,6.0801749200e+05,3.5312170000e+03,1.3958000000e+01,5.6490000000e+00,-7.0692060000e+01,-3.3405228000e+01
1.0514000000e+04,8.3984703500e+05,3.9560930000e+03,1.9280000000e+01,7.8020000000e+00,-7.0684134000e+01,-3.3407522000e+01
1.0515000000e+04,5.0237258700e+05,3.5676240000e+03,1.1533000000e+01,4.6670000000e+00,-7.0694334000e+01,-3.3412731000e+01
1.0601000000e+04,1.2691801163e+07,1.6035779000e+04,2.9136400000e+02,1.1791100000e+02,-7.0773684000e+01,-3.3361835000e+01
1.0603000000e+04,6.8558592340e+06,1.4592282000e+04,1.5738900000e+02,6.3693000000e+01,-7.0720088000e+01,-3.3340060000e+01
1.0604000000e+04,2.2279528080e+06,7.4613890000e+03,5.1147000000e+01,2.0698000000e+01,-7.0747184000e+01,-3.3357540000e+01
1.0607000000e+04,1.4601620970e+06,6.4170550000e+03,3.3521000000e+01,1.3565000000e+01,-7.0742655000e+01,-3.3368026000e+01
1.0608000000e+04,9.9856897200e+05,4.5122490000e+03,2.2924000000e+01,9.2770000000e+00,-7.0733189000e+01,-3.3364633000e+01
1.0609000000e+04,4.8256878200e+05,3.2188710000e+03,1.1078000000e+01,4.4830000000e+00,-7.0724885000e+01,-3.3362506000e+01
1.0610000000e+04,3.8360590400e+05,2.7689780000e+03,8.8060000000e+00,3.5640000000e+00,-7.0715446000e+01,-3.3364298000e+01
1.0611000000e+04,2.5219200930e+06,8.8662020000e+03,5.7895000000e+01,2.3429000000e+01,-7.0714648000e+01,-3.3367454000e+01
1.0614000000e+04,6.2085828640e+06,1.2618973000e+04,1.4252900000e+02,5.7680000000e+01,-7.0703795000e+01,-3.3338027000e+01
1.0615000000e+04,8.3594449600e+05,4.1983280000e+03,1.9191000000e+01,7.7660000000e+00,-7.0696150000e+01,-3.3361240000e+01
1.0703000000e+04,4.6155465580e+06,1.3582371000e+04,1.0595800000e+02,4.2880000000e+01,-7.0671392000e+01,-3.3193953000e+01
1.0704000000e+04,4.6148034260e+06,1.4729165000e+04,1.0594100000e+02,4.2873000000e+01,-7.0667663000e+01,-3.3205723000e+01
1.0710000000e+04,9.5664175270e+06,1.4390895000e+04,2.1961500000e+02,8.8875000000e+01,-7.0688412000e+01,-3.3261320000e+01
1.0802000000e+04,2.2359321430e+06,5.7379250000e+03,5.1330000000e+01,2.0773000000e+01,-7.0808542000e+01,-3.3230804000e+01
1.0803000000e+04,3.1998108664e+07,2.8781872000e+04,7.3457500000e+02,2.9727300000e+02,-7.0868384000e+01,-3.3279807000e+01
2.0902000000e+04,6.2196034960e+06,1.1545005000e+04,1.4278200000e+02,5.7782000000e+01,-7.0790365000e+01,-3.3391506000e+01
2.0904000000e+04,7.0773335892e+07,3.8109201000e+04,1.6247320000e+03,6.5750800000e+02,-7.0834669000e+01,-3.3437951000e+01
2.0906000000e+04,1.4369209830e+06,5.4931830000e+03,3.2987000000e+01,1.3349000000e+01,-7.0766457000e+01,-3.3434160000e+01
2.0907000000e+04,5.9711120100e+05,4.1175680000e+03,1.3708000000e+01,5.5470000000e+00,-7.0759684000e+01,-3.3431451000e+01
2.0913000000e+04,1.4981768940e+06,6.4159580000e+03,3.4393000000e+01,1.3919000000e+01,-7.0763959000e+01,-3.3445862000e+01
2.0921000000e+04,4.1496298700e+05,2.5474480000e+03,9.5260000000e+00,3.8550000000e+00,-7.0759796000e+01,-3.3461250000e+01
2.0923000000e+04,4.9717975900e+05,3.0044180000e+03,1.1414000000e+01,4.6190000000e+00,-7.0733974000e+01,-3.3466025000e+01
2.1001000000e+04,2.9538946220e+06,8.5875720000e+03,6.7812000000e+01,2.7443000000e+01,-7.0765772000e+01,-3.3420111000e+01
2.1002000000e+04,8.9177651200e+05,4.3983740000e+03,2.0472000000e+01,8.2850000000e+00,-7.0755540000e+01,-3.3417952000e+01
2.1003000000e+04,8.2692868700e+05,4.3355810000e+03,1.8984000000e+01,7.6820000000e+00,-7.0749197000e+01,-3.3417774000e+01
2.1005000000e+04,1.0487950770e+06,4.1753360000e+03,2.4077000000e+01,9.7440000000e+00,-7.0737105000e+01,-3.3416990000e+01
2.1007000000e+04,5.2584389800e+05,3.1323520000e+03,1.2072000000e+01,4.8850000000e+00,-7.0728135000e+01,-3.3419611000e+01
2.1008000000e+04,4.8131882300e+05,3.2994040000e+03,1.1050000000e+01,4.4720000000e+00,-7.0720055000e+01,-3.3416545000e+01
2.1010000000e+04,7.1673623900e+05,4.0166480000e+03,1.6454000000e+01,6.6590000000e+00,-7.0732206000e+01,-3.3426176000e+01
2.1011000000e+04,8.1855097200e+05,4.4832780000e+03,1.8791000000e+01,7.6050000000e+00,-7.0722879000e+01,-3.3424983000e+01
2.1012000000e+04,4.3048163600e+05,2.6389270000e+03,9.8820000000e+00,3.9990000000e+00,-7.0737065000e+01,-3.3432674000e+01
2.1014000000e+04,5.6683443500e+05,3.4715690000e+03,1.3013000000e+01,5.2660000000e+00,-7.0724711000e+01,-3.3433960000e+01
2.1101000000e+04,1.0350916640e+06,4.8388050000e+03,2.3762000000e+01,9.6160000000e+00,-7.0711041000e+01,-3.3414164000e+01
2.1104000000e+04,4.4544931400e+05,3.4031690000e+03,1.0226000000e+01,4.1380000000e+00,-7.0695574000e+01,-3.3417036000e+01
2.1107000000e+04,4.7312969000e+05,3.1887770000e+03,1.0862000000e+01,4.3960000000e+00,-7.0714693000e+01,-3.3420545000e+01
2.1109000000e+04,9.4172983200e+05,4.9285030000e+03,2.1619000000e+01,8.7490000000e+00,-7.0704563000e+01,-3.3424898000e+01
2.1111000000e+04,3.4415740100e+05,2.5962120000e+03,7.9010000000e+00,3.1970000000e+00,-7.0689146000e+01,-3.3427712000e+01
2.1114000000e+04,4.2536382400e+05,3.5108890000e+03,9.7650000000e+00,3.9520000000e+00,-7.0699635000e+01,-3.3430065000e+01
2.1115000000e+04,3.9851363500e+05,2.5374100000e+03,9.1490000000e+00,3.7020000000e+00,-7.0716978000e+01,-3.3433855000e+01
2.1119000000e+04,4.3765432600e+05,3.2415670000e+03,1.0047000000e+01,4.0660000000e+00,-7.0703265000e+01,-3.3437657000e+01
2.1121000000e+04,7.2080901300e+05,3.5299280000e+03,1.6547000000e+01,6.6970000000e+00,-7.0695334000e+01,-3.3442858000e+01
2.1202000000e+04,9.0714965900e+05,3.8471740000e+03,2.0825000000e+01,8.4280000000e+00,-7.0727880000e+01,-3.3440239000e+01
2.1203000000e+04,6.5671692200e+05,3.8571210000e+03,1.5076000000e+01,6.1010000000e+00,-7.0714345000e+01,-3.3439560000e+01
2.1208000000e+04,5.4914204300e+05,2.9641790000e+03,1.2607000000e+01,5.1020000000e+00,-7.0717195000e+01,-3.3448400000e+01
2.1303000000e+04,1.1789341300e+06,4.5888320000e+03,2.7065000000e+01,1.0953000000e+01,-7.0718083000e+01,-3.3465597000e+01
2.1304000000e+04,5.1607668100e+05,3.0047090000e+03,1.1847000000e+01,4.7950000000e+00,-7.0707832000e+01,-3.3462195000e+01
2.1307000000e+04,8.9666981900e+05,3.9074420000e+03,2.0585000000e+01,8.3300000000e+00,-7.0684891000e+01,-3.3447458000e+01
2.1310000000e+04,3.3541504100e+05,2.3552190000e+03,7.7000000000e+00,3.1160000000e+00,-7.0692720000e+01,-3.3457093000e+01
2.1313000000e+04,4.5999866900e+05,2.9122040000e+03,1.0560000000e+01,4.2740000000e+00,-7.0706957000e+01,-3.3468877000e+01
2.1318000000e+04,1.0043678250e+06,4.4950500000e+03,2.3057000000e+01,9.3310000000e+00,-7.0707922000e+01,-3.3477239000e+01
2.1319000000e+04,4.5828223200e+05,3.0018280000e+03,1.0521000000e+01,4.2580000000e+00,-7.0700435000e+01,-3.3473657000e+01
2.1323000000e+04,1.3148383330e+06,5.1267200000e+03,3.0185000000e+01,1.2215000000e+01,-7.0679216000e+01,-3.3471595000e+01
2.1403000000e+04,1.2163841730e+06,4.6049320000e+03,2.7924000000e+01,1.1301000000e+01,-7.0754606000e+01,-3.3469053000e+01
2.1408000000e+04,7.2459082680e+06,1.2384976000e+04,1.6634300000e+02,6.7317000000e+01,-7.0777640000e+01,-3.3488511000e+01
2.1410000000e+04,1.2735054800e+06,5.7421870000e+03,2.9236000000e+01,1.1831000000e+01,-7.0740387000e+01,-3.3482195000e+01
2.1417000000e+04,2.4070522450e+06,6.1710050000e+03,5.5258000000e+01,2.2362000000e+01,-7.0739329000e+01,-3.3493651000e+01
2.1418000000e+04,1.3434215800e+06,4.9797490000e+03,3.0841000000e+01,1.2481000000e+01,-7.0794239000e+01,-3.3513743000e+01
2.1419000000e+04,2.0116520280e+06,5.8901950000e+03,4.6181000000e+01,1.8689000000e+01,-7.0784644000e+01,-3.3513362000e+01
2.1421000000e+04,5.3875823100e+05,3.0740540000e+03,1.2368000000e+01,5.0050000000e+00,-7.0760287000e+01,-3.3504935000e+01
2.1427000000e+04,4.7657303600e+05,2.8373650000e+03,1.0941000000e+01,4.4280000000e+00,-7.0752538000e+01,-3.3513172000e+01
2.1429000000e+04,9.0739016600e+05,4.1430160000e+03,2.0831000000e+01,8.4300000000e+00,-7.0770230000e+01,-3.3518168000e+01
2.1430000000e+04,4.8778661600e+05,2.8689650000e+03,1.1198000000e+01,4.5320000000e+00,-7.0761372000e+01,-3.3517247000e+01
2.1431000000e+04,8.3082694470e+06,1.2284979000e+04,1.9073200000e+02,7.7187000000e+01,-7.0794021000e+01,-3.3541528000e+01
2.1432000000e+04,2.7302016160e+06,8.5221450000e+03,6.2677000000e+01,2.5365000000e+01,-7.0793192000e+01,-3.3527069000e+01
2.1433000000e+04,8.5075385600e+05,4.9165220000e+03,1.9531000000e+01,7.9040000000e+00,-7.0767587000e+01,-3.3522812000e+01
2.1436000000e+04,7.6597241700e+05,4.0395550000e+03,1.7584000000e+01,7.1160000000e+00,-7.0750350000e+01,-3.3521177000e+01
2.1437000000e+04,1.0892970740e+06,6.9890090000e+03,2.5007000000e+01,1.0120000000e+01,-7.0741477000e+01,-3.3518925000e+01
2.1438000000e+04,1.5212287600e+06,5.2786070000e+03,3.4923000000e+01,1.4133000000e+01,-7.0728802000e+01,-3.3516656000e+01
2.1440000000e+04,4.9469258100e+06,1.0272356000e+04,1.1356600000e+02,4.5959000000e+01,-7.0771837000e+01,-3.3548260000e+01
2.1501000000e+04,6.7584542200e+05,3.6394840000e+03,1.5515000000e+01,6.2790000000e+00,-7.0717990000e+01,-3.3478489000e+01
3.1601000000e+04,6.0050169060e+06,1.7581676000e+04,1.3785600000e+02,5.5789000000e+01,-7.0585889000e+01,-3.3380296000e+01
3.1604000000e+04,1.7285130900e+06,5.3712410000e+03,3.9681000000e+01,1.6058000000e+01,-7.0597102000e+01,-3.3398926000e+01
3.1605000000e+04,1.1246350430e+06,5.1193180000e+03,2.5818000000e+01,1.0448000000e+01,-7.0588281000e+01,-3.3391687000e+01
3.1607000000e+04,1.0345358600e+06,4.4396070000e+03,2.3750000000e+01,9.6110000000e+00,-7.0575342000e+01,-3.3383346000e+01
3.1608000000e+04,8.1183135300e+05,4.0397130000e+03,1.8637000000e+01,7.5420000000e+00,-7.0562941000e+01,-3.3380520000e+01
3.1609000000e+04,1.3298078570e+06,5.3993450000e+03,3.0528000000e+01,1.2354000000e+01,-7.0549198000e+01,-3.3381727000e+01
3.1610000000e+04,7.2545663900e+05,3.5629920000e+03,1.6654000000e+01,6.7400000000e+00,-7.0539005000e+01,-3.3380855000e+01
3.1611000000e+04,4.8622287200e+05,4.6622770000e+03,1.1162000000e+01,4.5170000000e+00,-7.0528531000e+01,-3.3377269000e+01
3.1612000000e+04,6.9823474100e+05,4.3491610000e+03,1.6029000000e+01,6.4870000000e+00,-7.0589702000e+01,-3.3401196000e+01
3.1613000000e+04,7.9511371200e+05,4.4262150000e+03,1.8253000000e+01,7.3870000000e+00,-7.0578957000e+01,-3.3399046000e+01
3.1615000000e+04,2.1639711200e+05,1.9531080000e+03,4.9680000000e+00,2.0100000000e+00,-7.0574593000e+01,-3.3393669000e+01
3.1616000000e+04,8.7307242900e+05,5.2469080000e+03,2.0043000000e+01,8.1110000000e+00,-7.0561018000e+01,-3.3384431000e+01
3.1617000000e+04,7.2704705600e+05,3.4744230000e+03,1.6691000000e+01,6.7550000000e+00,-7.0566365000e+01,-3.3392194000e+01
3.1618000000e+04,5.5332217100e+05,3.5516170000e+03,1.2703000000e+01,5.1410000000e+00,-7.0556752000e+01,-3.3387426000e+01
3.1619000000e+04,5.1272761400e+05,3.4713150000e+03,1.1771000000e+01,4.7630000000e+00,-7.0554986000e+01,-3.3390188000e+01
3.1702000000e+04,6.0648249610e+06,1.4767102000e+04,1.3922900000e+02,5.6344000000e+01,-7.0547419000e+01,-3.3336438000e+01
3.1703000000e+04,5.3566505890e+06,1.5065442000e+04,1.2297200000e+02,4.9765000000e+01,-7.0530511000e+01,-3.3337883000e+01
3.1704000000e+04,2.6094097260e+06,7.2927810000e+03,5.9904000000e+01,2.4242000000e+01,-7.0509502000e+01,-3.3332539000e+01
3.1707000000e+04,5.8964508600e+05,5.2655300000e+03,1.3536000000e+01,5.4780000000e+00,-7.0518902000e+01,-3.3347857000e+01
3.1708000000e+04,6.4277045370e+06,1.1964577000e+04,1.4756000000e+02,5.9716000000e+01,-7.0496145000e+01,-3.3343229000e+01
3.1709000000e+04,3.5528804020e+06,8.1361630000e+03,8.1563000000e+01,3.3007000000e+01,-7.0532843000e+01,-3.3361443000e+01
3.1710000000e+04,2.2611537460e+06,6.2228260000e+03,5.1909000000e+01,2.1007000000e+01,-7.0517314000e+01,-3.3360616000e+01
3.1711000000e+04,2.0464977350e+06,6.2304360000e+03,4.6981000000e+01,1.9013000000e+01,-7.0501143000e+01,-3.3355972000e+01
3.1713000000e+04,1.2240794950e+06,5.8593270000e+03,2.8101000000e+01,1.1372000000e+01,-7.0505723000e+01,-3.3367218000e+01
3.1801000000e+04,1.4507429910e+06,4.9058740000e+03,3.3304000000e+01,1.3478000000e+01,-7.0628121000e+01,-3.3428110000e+01
3.1803000000e+04,3.3182663700e+05,2.6428990000e+03,7.6180000000e+00,3.0830000000e+00,-7.0618926000e+01,-3.3426741000e+01
3.1805000000e+04,4.0964052800e+05,2.6774370000e+03,9.4040000000e+00,3.8060000000e+00,-7.0630638000e+01,-3.3437706000e+01
3.1806000000e+04,4.2720990500e+05,2.7384510000e+03,9.8070000000e+00,3.9690000000e+00,-7.0624316000e+01,-3.3435502000e+01
3.1807000000e+04,5.9533452000e+05,3.3828020000e+03,1.3667000000e+01,5.5310000000e+00,-7.0619671000e+01,-3.3434567000e+01
3.1808000000e+04,5.8505070200e+05,3.5447570000e+03,1.3431000000e+01,5.4350000000e+00,-7.0615114000e+01,-3.3428178000e+01
3.1809000000e+04,5.5291286000e+05,3.0390310000e+03,1.2693000000e+01,5.1370000000e+00,-7.0611729000e+01,-3.3435198000e+01
3.1810000000e+04,7.2404776900e+05,3.4628070000e+03,1.6622000000e+01,6.7270000000e+00,-7.0606918000e+01,-3.3425419000e+01
3.1811000000e+04,5.0687213800e+05,2.8597670000e+03,1.1636000000e+01,4.7090000000e+00,-7.0604499000e+01,-3.3433961000e+01
3.1812000000e+04,4.2334327400e+05,2.7309440000e+03,9.7190000000e+00,3.9330000000e+00,-7.0599803000e+01,-3.3421474000e+01
3.1813000000e+04,5.5491088800e+05,3.0923390000e+03,1.2739000000e+01,5.1550000000e+00,-7.0596946000e+01,-3.3426379000e+01
3.1814000000e+04,7.0880573600e+05,3.9274310000e+03,1.6272000000e+01,6.5850000000e+00,-7.0593641000e+01,-3.3430233000e+01
3.1815000000e+04,5.4952367700e+05,3.0226370000e+03,1.2615000000e+01,5.1050000000e+00,-7.0628957000e+01,-3.3444912000e+01
3.1816000000e+04,1.0290272710e+06,4.2256790000e+03,2.3623000000e+01,9.5600000000e+00,-7.0620087000e+01,-3.3443701000e+01
3.1817000000e+04,6.2095899700e+05,3.1293680000e+03,1.4255000000e+01,5.7690000000e+00,-7.0610183000e+01,-3.3442379000e+01
3.1818000000e+04,5.3260696100e+05,2.9396810000e+03,1.2227000000e+01,4.9480000000e+00,-7.0602614000e+01,-3.3440962000e+01
3.1820000000e+04,4.9417586600e+05,3.1128690000e+03,1.1345000000e+01,4.5910000000e+00,-7.0589896000e+01,-3.3434787000e+01
3.1821000000e+04,5.2817843100e+05,3.0331980000e+03,1.2125000000e+01,4.9070000000e+00,-7.0593481000e+01,-3.3443308000e+01
3.1901000000e+04,1.7872012820e+06,5.8249810000e+03,4.1028000000e+01,1.6604000000e+01,-7.0595013000e+01,-3.3410909000e+01
3.1902000000e+04,6.1722689400e+05,3.6884810000e+03,1.4170000000e+01,5.7340000000e+00,-7.0577178000e+01,-3.3401502000e+01
3.1903000000e+04,2.1186934300e+05,2.3406530000e+03,4.8640000000e+00,1.9680000000e+00,-7.0573232000e+01,-3.3404309000e+01
3.1904000000e+04,4.1875803000e+05,2.7992280000e+03,9.6130000000e+00,3.8900000000e+00,-7.0565324000e+01,-3.3401069000e+01
3.1905000000e+04,6.5873168800e+05,3.8194570000e+03,1.5122000000e+01,6.1200000000e+00,-7.0560838000e+01,-3.3395613000e+01
3.1906000000e+04,4.3360289200e+05,2.7517110000e+03,9.9540000000e+00,4.0280000000e+00,-7.0549263000e+01,-3.3393754000e+01
3.1907000000e+04,3.6660114100e+05,2.9195730000e+03,8.4160000000e+00,3.4060000000e+00,-7.0542311000e+01,-3.3389532000e+01
3.1908000000e+04,7.5680114400e+05,4.0851880000e+03,1.7374000000e+01,7.0310000000e+00,-7.0533983000e+01,-3.3388523000e+01
3.1909000000e+04,1.9438699310e+06,5.6510010000e+03,4.4625000000e+01,1.8059000000e+01,-7.0522548000e+01,-3.3380994000e+01
3.1912000000e+04,1.1962004300e+06,5.1371460000e+03,2.7461000000e+01,1.1113000000e+01,-7.0576697000e+01,-3.3409021000e+01
3.1913000000e+04,8.4535011200e+05,4.7005890000e+03,1.9407000000e+01,7.8540000000e+00,-7.0559392000e+01,-3.3402714000e+01
3.1914000000e+04,7.0644985600e+05,3.9383780000e+03,1.6218000000e+01,6.5630000000e+00,-7.0553765000e+01,-3.3402828000e+01
3.1915000000e+04,1.9412390400e+05,1.7754120000e+03,4.4560000000e+00,1.8030000000e+00,-7.0547044000e+01,-3.3396690000e+01
3.1916000000e+04,1.3838263510e+06,5.6349290000e+03,3.1768000000e+01,1.2856000000e+01,-7.0543718000e+01,-3.3400320000e+01
3.1917000000e+04,9.6410358400e+05,3.9498790000e+03,2.2133000000e+01,8.9570000000e+00,-7.0534845000e+01,-3.3397330000e+01
3.1918000000e+04,2.9872157450e+06,9.7003690000e+03,6.8577000000e+01,2.7752000000e+01,-7.0522659000e+01,-3.3393872000e+01
3.1920000000e+04,4.0919795920e+06,9.1206550000e+03,9.3939000000e+01,3.8016000000e+01,-7.0506034000e+01,-3.3404475000e+01
3.1922000000e+04,8.1074924300e+05,4.0846340000e+03,1.8612000000e+01,7.5320000000e+00,-7.0591394000e+01,-3.3417707000e+01
3.1923000000e+04,7.1191742500e+05,3.8722530000e+03,1.6343000000e+01,6.6140000000e+00,-7.0587582000e+01,-3.3422318000e+01
3.1924000000e+04,8.9959145600e+05,3.9337290000e+03,2.0652000000e+01,8.3580000000e+00,-7.0577664000e+01,-3.3417197000e+01
3.1925000000e+04,7.3105751900e+05,3.4415320000e+03,1.6783000000e+01,6.7920000000e+00,-7.0569667000e+01,-3.3413509000e+01
3.1926000000e+04,1.3039714490e+06,4.5654410000e+03,2.9935000000e+01,1.2114000000e+01,-7.0558878000e+01,-3.3412615000e+01
3.1927000000e+04,1.0873710890e+06,4.2662150000e+03,2.4963000000e+01,1.0102000000e+01,-7.0545366000e+01,-3.3412824000e+01
3.1928000000e+04,6.0339408400e+05,3.6979850000e+03,1.3852000000e+01,5.6060000000e+00,-7.0535218000e+01,-3.3411990000e+01
3.1930000000e+04,8.7967723200e+05,3.8977140000e+03,2.0195000000e+01,8.1730000000e+00,-7.0582287000e+01,-3.3427416000e+01
3.1931000000e+04,7.2791284400e+05,3.7784030000e+03,1.6711000000e+01,6.7630000000e+00,-7.0574058000e+01,-3.3424745000e+01
3.1932000000e+04,8.8703343800e+05,4.2218910000e+03,2.0363000000e+01,8.2410000000e+00,-7.0567071000e+01,-3.3423577000e+01
3.1933000000e+04,1.4354389870e+06,5.0996460000e+03,3.2953000000e+01,1.3336000000e+01,-7.0558318000e+01,-3.3423550000e+01
3.1934000000e+04,8.2718693500e+05,4.0448700000e+03,1.8990000000e+01,7.6850000000e+00,-7.0547868000e+01,-3.3424279000e+01
3.1936000000e+04,1.4861164220e+06,5.3856260000e+03,3.4117000000e+01,1.3807000000e+01,-7.0533733000e+01,-3.3424591000e+01
3.2001000000e+04,3.8709534200e+05,2.7636030000e+03,8.8860000000e+00,3.5960000000e+00,-7.0625403000e+01,-3.3450522000e+01
3.2003000000e+04,6.1542758300e+05,3.1547010000e+03,1.4128000000e+01,5.7180000000e+00,-7.0608681000e+01,-3.3449500000e+01
3.2004000000e+04,5.3228025300e+05,3.3965850000e+03,1.2219000000e+01,4.9450000000e+00,-7.0598127000e+01,-3.3447341000e+01
3.2005000000e+04,5.9150879400e+05,3.2456520000e+03,1.3579000000e+01,5.4950000000e+00,-7.0598995000e+01,-3.3451645000e+01
3.2007000000e+04,5.5520133000e+05,3.3041610000e+03,1.2746000000e+01,5.1580000000e+00,-7.0587379000e+01,-3.3443083000e+01
3.2008000000e+04,3.9637784300e+05,2.6010450000e+03,9.1000000000e+00,3.6820000000e+00,-7.0581077000e+01,-3.3444418000e+01
3.2009000000e+04,3.7517768000e+05,2.5375300000e+03,8.6130000000e+00,3.4860000000e+00,-7.0574635000e+01,-3.3445082000e+01
3.2010000000e+04,6.1333258500e+05,3.1165860000e+03,1.4080000000e+01,5.6980000000e+00,-7.0588884000e+01,-3.3451724000e+01
3.2011000000e+04,8.9072219100e+05,4.0826570000e+03,2.0448000000e+01,8.2750000000e+00,-7.0577612000e+01,-3.3451507000e+01
3.2012000000e+04,4.8819907800e+05,3.5599680000e+03,1.1208000000e+01,4.5360000000e+00,-7.0623216000e+01,-3.3454631000e+01
3.2014000000e+04,6.2003903700e+05,3.8542090000e+03,1.4234000000e+01,5.7600000000e+00,-7.0621748000e+01,-3.3458738000e+01
