362,363,-62
362,368,-86
363,342,-59
363,362,-62
363,371,-55
364,361,-84
364,384,-81
365,350,-115
365,379,-171
366,357,-5
366,374,-16
367,351,-82
367,375,-70
367,382,-42
368,362,-86
368,399,-83
369,353,-32
369,381,-50
370,356,-170
370,373,-111
370,390,-143
371,363,-55
371,372,-51
371,404,-72
372,343,-53
372,371,-51
372,373,-42
373,370,-111
373,372,-42
373,397,-69
374,366,-16
374,386,-32
375,367,-70
375,376,-58
375,392,-40
376,352,-37
376,375,-58
376,378,-46
377,360,-61
377,387,-36
377,394,-44
378,376,-46
378,379,-112
378,405,-41
379,365,-171
379,378,-112
379,388,-178
380,358,-120
380,383,-50
381,369,-50
381,382,-32
381,412,-27
382,367,-42
382,381,-32
382,392,-12
383,380,-50
383,389,-50
384,364,-81
384,385,-70
384,395,-83
385,384,-70
385,398,-34
386,374,-32
386,387,-40
386,407,-38
387,377,-36
387,386,-40
387,402,-23
388,379,-178
388,408,-155
389,383,-50
389,390,-84
389,400,-39
390,370,-143
390,389,-84
390,396,-109
391,393,-2
392,375,-40
392,382,-12
392,415,-21
393,391,-2
393,401,-3
394,377,-44
394,395,-72
394,402,-31
395,384,-83
395,394,-72
395,417,-87
396,390,-109
396,397,-92
396,419,-85
397,373,-69
397,396,-92
397,410,-84
398,385,-34
398,413,-34
399,368,-83
399,403,-99
